RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName
403522,12501,Ardenwald,Neighborhood,OR,OR,Portland,Portland-Vancouver-Hillsboro,Multnomah County
761689,12501,Lockett Ranches,Neighborhood,AZ,AZ,Flagstaff,Flagstaff,Coconino County
764264,12501,Devon Lane,Neighborhood,VA,VA,Harrisonburg,Harrisonburg,Harrisonburg City
414546,12501,Saint Andrews,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City
422888,12501,The Crossing of Fossil Creek,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
417172,12501,Five Points,Neighborhood,FL,FL,Saint Petersburg,Tampa-St. Petersburg-Clearwater,Pinellas County
275073,12507,Poplar Ridge,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
268998,12507,Haralson Estates,Neighborhood,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County
763031,12509,Desert Park Estates,Neighborhood,CA,CA,Palm Springs,Riverside-San Bernardino-Ontario,Riverside County
762406,12509,Cresent Bend,Neighborhood,IN,IN,Bloomington,Bloomington,Monroe County
737859,12512,Pinebrook Country Club,Neighborhood,NC,NC,Winston-Salem,Winston-Salem,Forsyth County
269017,12512,Home Beautiful Park,Neighborhood,FL,FL,Fort Lauderdale,Miami-Fort Lauderdale-West Palm Beach,Broward County
241598,12512,Bellevue Forest,Neighborhood,VA,VA,Arlington,Washington-Arlington-Alexandria,Arlington County
262833,12512,Oak Park,Neighborhood,MI,MI,Traverse City,Traverse City,Grand Traverse County
273952,12512,Hazelwood,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
163837,12512,Wheaton Forest,Neighborhood,MD,MD,Silver Spring,Washington-Arlington-Alexandria,Montgomery County
121692,12518,Chinatown,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia
275885,12518,Vineyard Northwest,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
269039,12518,Lake Formosa,Neighborhood,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County
763541,12518,Bridlewood,Neighborhood,AL,AL,Birmingham,Birmingham-Hoover,Jefferson County
202882,12518,Pigeon Creek,Neighborhood,OH,OH,Copley,Akron,Summit County
418049,12518,Forest Creek,Neighborhood,OK,OK,Tulsa,Tulsa,Tulsa County
761914,12518,Willow Park,Neighborhood,CO,CO,Fort Collins,Fort Collins,Larimer County
273772,12525,Fowl River,Neighborhood,AL,AL,Irvington,Mobile,Mobile County
273070,12525,Brookside-Parkerdale,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
762328,12525,Perimeter Park,Neighborhood,NC,NC,Morrisville,Raleigh,Wake County
762578,12525,Hominy Branch,Neighborhood,MO,MO,Columbia,Columbia,Boone County
762943,12529,Aspen Creek,Neighborhood,CO,CO,Broomfield,Denver-Aurora-Lakewood,Broomfield County
417239,12529,Flint Road,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
762595,12529,Southwest Hills,Neighborhood,MO,MO,Columbia,Columbia,Boone County
264465,12534,Elmhurst,Neighborhood,KS,KS,Topeka,Topeka,Shawnee County
762704,12534,South End,Neighborhood,CT,CT,Waterbury,New Haven-Milford,New Haven County
762238,12537,Veterans Memorial Park,Neighborhood,PA,PA,York,York-Hanover,York County
761714,12537,Railroad Springs,Neighborhood,AZ,AZ,Flagstaff,Flagstaff,Coconino County
269640,12537,Maple Heights,Neighborhood,IN,IN,Bloomington,Bloomington,Monroe County
269013,12537,Hollyford,Neighborhood,FL,FL,Jacksonville,Jacksonville,Duval County
268286,12537,Melrose,Neighborhood,CA,CA,Oakland,San Francisco-Oakland-Hayward,Alameda County
737885,12544,Hunter Hills,Neighborhood,NC,NC,Winston-Salem,Winston-Salem,Forsyth County
760968,12544,Oakland Grove,Neighborhood,FL,FL,Oakland Park,Miami-Fort Lauderdale-West Palm Beach,Broward County
267977,12547,Tempe Gardens,Neighborhood,AZ,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County
273024,12547,Brentwood Park,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
416895,12547,Duffy,Neighborhood,AZ,AZ,Tucson,Tucson,Pima County
761330,12547,Fortune's Ridge,Neighborhood,NC,NC,Durham,Durham-Chapel Hill,Durham County
254690,12551,Wheeler,Neighborhood,IN,IN,Evansville,Evansville,Vanderburgh County
417228,12551,Mount Holly,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
761175,12551,South of Marin,Neighborhood,CA,CA,Albany,San Francisco-Oakland-Hayward,Alameda County
276464,12551,Mount Vernon Park,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
762571,12555,Old Third Ward,Neighborhood,WI,WI,Appleton,Appleton,Outagamie County
269399,12555,Orchard Knob,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
763236,12555,Traverse Heights,Neighborhood,MI,MI,Traverse City,Traverse City,Grand Traverse County
228214,12555,Merry Oaks,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
273104,12555,Renraw Community,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
762498,12555,Marvin Beach,Neighborhood,CT,CT,Norwalk,Bridgeport-Stamford-Norwalk,Fairfield County
417194,12555,Polaris South,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
764158,12562,Good Shepherd,Neighborhood,IA,IA,Waterloo,Waterloo-Cedar Falls,Black Hawk County
265710,12562,Woodburn,Neighborhood,WV,WV,Morgantown,Morgantown,Monongalia County
416045,12562,Valleyview Heights,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
276078,12562,Williams Park,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
24954,12562,Green Park,Neighborhood,NC,NC,Hickory,Hickory-Lenoir-Morganton,Catawba County
343433,12567,Norwood 3 & 4,Neighborhood,MS,MS,Jackson,Jackson,Hinds County
737945,12567,South Marshall,Neighborhood,NC,NC,Winston-Salem,Winston-Salem,Forsyth County
761668,12567,Mobile-Bouie,Neighborhood,MS,MS,Hattiesburg,Hattiesburg,Forrest County
274332,12567,Little Richmond,Neighborhood,OH,OH,Dayton,Dayton,Montgomery County
762373,12572,Maplewood Manor,Neighborhood,CT,CT,Waterbury,New Haven-Milford,New Haven County
195758,12572,Kings Park,Neighborhood,TX,TX,Lubbock,Lubbock,Lubbock County
738080,12572,Santa Fe Hills,Neighborhood,KS,KS,Overland Park,Kansas City,Johnson County
273240,12575,Chinatown,Neighborhood,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
763019,12575,Deepwell Estates,Neighborhood,CA,CA,Palm Springs,Riverside-San Bernardino-Ontario,Riverside County
761752,12577,Woodland Valley,Neighborhood,CO,CO,Arvada,Denver-Aurora-Lakewood,Jefferson County
763351,12577,Ashford Village,Neighborhood,MI,MI,Ypsilanti,Ann Arbor,Washtenaw County
418133,12577,Old Shandon,Neighborhood,SC,SC,Columbia,Columbia,Richland County
275698,12580,The Elm,Neighborhood,KS,KS,Wichita,Wichita,Sedgwick County
416715,12580,Eastdale,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
764115,12580,Franklin Gateway,Neighborhood,IA,IA,Waterloo,Waterloo-Cedar Falls,Black Hawk County
276212,12580,Big Springs,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
738064,12580,Hallinan,Neighborhood,OR,OR,Lake Oswego,Portland-Vancouver-Hillsboro,Clackamas County
269374,12580,Margaret Mitchell,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
761453,12580,Spring Tree,Neighborhood,FL,FL,Gainesville,Gainesville,Alachua County
270063,12580,South Side,Neighborhood,AZ,AZ,Flagstaff,Flagstaff,Coconino County
763018,12588,Twin Palms,Neighborhood,CA,CA,Palm Springs,Riverside-San Bernardino-Ontario,Riverside County
276448,12588,Memorial Park,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
265256,12588,Fairlawn,Neighborhood,IN,IN,Kokomo,Kokomo,Howard County
203427,12588,Sedamsville,Neighborhood,OH,OH,Cincinnati,Cincinnati,Hamilton County
121735,12588,Hawthorne,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia
415879,12593,Crown Ridge,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
416451,12593,Herbert Heights,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
138602,12593,Green Oaks,Neighborhood,MI,MI,Lansing,Lansing-East Lansing,Ingham County
343331,12593,Sand Key,Neighborhood,FL,FL,Clearwater,Tampa-St. Petersburg-Clearwater,Pinellas County
270410,12593,Huning Castle,Neighborhood,NM,NM,Albuquerque,Albuquerque,Bernalillo County
416462,12593,Pagoda Condos,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
416729,12593,Tamble,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
416724,12593,Oak Valley,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
762916,12601,Downtown,Neighborhood,VA,VA,Blacksburg,Blacksburg-Christiansburg-Radford,Montgomery County
275249,12602,Rosedale,Neighborhood,VA,VA,Richmond,Richmond,Richmond City
763079,12602,Blair Hills,Neighborhood,CA,CA,Culver City,Los Angeles-Long Beach-Anaheim,Los Angeles County
763540,12605,Acipco-Finley,Neighborhood,AL,AL,Birmingham,Birmingham-Hoover,Jefferson County
761312,12605,Morehead Hill,Neighborhood,NC,NC,Durham,Durham-Chapel Hill,Durham County
274824,12605,West Rio,Neighborhood,AZ,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County
422842,12605,North Beverly Hills,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
272038,12605,Baran Park,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
762935,12611,Ridgeview Heights,Neighborhood,CO,CO,Broomfield,Denver-Aurora-Lakewood,Broomfield County
343467,12611,Jewel Avenue,Neighborhood,FL,FL,Lakeland,Lakeland-Winter Haven,Polk County
7815,12611,Wellborn,Neighborhood,TX,TX,College Station,College Station-Bryan,Brazos County
762389,12611,Historic Guadalupe,Neighborhood,NM,NM,Santa Fe,Santa Fe,Santa Fe County
264202,12611,Woodridge,Neighborhood,CO,CO,Fort Collins,Fort Collins,Larimer County
267942,12617,MACH 8,Neighborhood,AZ,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County
762668,12617,Cottonwood Creek,Neighborhood,TX,TX,San Marcos,Austin-Round Rock,Hays County
273600,12620,Edgewood,Neighborhood,VA,VA,Richmond,Richmond,Richmond City
763679,12620,McClellan Heights,Neighborhood,IA,IA,Davenport,Davenport-Moline-Rock Island,Scott County
761929,12620,Huntington Hills,Neighborhood,CO,CO,Fort Collins,Fort Collins,Larimer County
764126,12620,Jesco Hills,Neighborhood,IN,IN,Lafayette,Lafayette-West Lafayette,Tippecanoe County
422892,12620,The Trails of Fossil Creek,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
276125,12626,Woodglen,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
763084,12626,Memorial Boulevard,Neighborhood,RI,RI,Newport,Providence-Warwick,Newport County
415938,12626,Gateway,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
275459,12626,South Side,Neighborhood,MI,MI,Kalamazoo,Kalamazoo-Portage,Kalamazoo County
268290,12626,Metro Center,Neighborhood,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County
273638,12626,Enatai,Neighborhood,WA,WA,Bellevue,Seattle-Tacoma-Bellevue,King County
222175,12632,Melrose,Neighborhood,SC,SC,Charleston,Charleston-North Charleston,Charleston County
764069,12633,City Center-Downtown,Neighborhood,TN,TN,Chattanooga,Chattanooga,Hamilton County
397048,12633,Cheshire,Neighborhood,AZ,AZ,Flagstaff,Flagstaff,Coconino County
761997,12633,Trail Springs,Neighborhood,KS,KS,Shawnee,Kansas City,Johnson County
270045,12633,Ottawa Hills,Neighborhood,MI,MI,Grand Rapids,Grand Rapids-Wyoming,Kent County
269146,12637,Pleasant City,Neighborhood,FL,FL,West Palm Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County
263617,12637,Norwood,Neighborhood,IN,IN,Muncie,Muncie,Delaware County
422871,12639,Shaw Clarke,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
416990,12639,Edgewater Isle,Neighborhood,CA,CA,San Mateo,San Francisco-Oakland-Hayward,San Mateo County
737990,12639,Bent Tree Farm,Neighborhood,NC,NC,Winston-Salem,Winston-Salem,Forsyth County
762339,12639,St. Lucie Estates-Broadway,Neighborhood,FL,FL,Stuart,Port St. Lucie,Martin County
762355,12639,Red Cedar,Neighborhood,MI,MI,East Lansing,Lansing-East Lansing,Ingham County
219550,12639,Vista Verde,Neighborhood,FL,FL,Miami Gardens,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County
246958,12645,Riverview,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City
403399,12645,Alhambra Triangle,Neighborhood,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County
417836,12645,Meridian Hills,Neighborhood,AZ,AZ,Mesa,Phoenix-Mesa-Scottsdale,Maricopa County
343381,12645,Brookview,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
182960,12645,Morningside Manor,Neighborhood,NC,NC,Winston-Salem,Winston-Salem,Forsyth County
274691,12645,North Bottoms,Neighborhood,NE,NE,Lincoln,Lincoln,Lancaster County
343979,12645,Oakwood Manor,Neighborhood,FL,FL,Sarasota,North Port-Sarasota-Bradenton,Sarasota County
271341,12652,Crownhill Park,Neighborhood,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
762413,12652,Silver Hill-Magnolia,Neighborhood,SC,SC,Charleston,Charleston-North Charleston,Charleston County
416074,12652,Table Mesa North,Neighborhood,CO,CO,Boulder,Boulder,Boulder County
763009,12652,Midtown,Neighborhood,CA,CA,Palm Springs,Riverside-San Bernardino-Ontario,Riverside County
275846,12657,Valley Industrial,Neighborhood,WA,WA,Woodinville,Seattle-Tacoma-Bellevue,King County
422903,12657,West Byers,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
272002,12657,Upper Eastside,Neighborhood,WA,WA,Olympia,Olympia-Tumwater,Thurston County
416297,12657,Apache Hills,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
418122,12657,Eva P. Trezevant,Neighborhood,SC,SC,Columbia,Columbia,Richland County
417550,12657,Ashley Heights,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
762422,12664,East Central,Neighborhood,SC,SC,Charleston,Charleston-North Charleston,Charleston County
416427,12664,Towne Village,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
268883,12664,Bay Colony,Neighborhood,FL,FL,Fort Lauderdale,Miami-Fort Lauderdale-West Palm Beach,Broward County
761383,12664,Historic Holiday Park,Neighborhood,KS,KS,Topeka,Topeka,Shawnee County
247294,12664,Shea Terrace,Neighborhood,VA,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City
275014,12669,Peter Paul,Neighborhood,VA,VA,Richmond,Richmond,Richmond City
415997,12669,Williams Creek,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
272274,12669,Triangle,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
195060,12669,Grand View-on-Hudson,Neighborhood,NY,NY,Orangetown,New York-Newark-Jersey City,Rockland County
414583,12669,Norton,Neighborhood,KS,KS,Topeka,Topeka,Shawnee County
413933,12669,Duncan,Neighborhood,AR,AR,Jonesboro,Jonesboro,Craighead County
273584,12676,Eastridge Estates,Neighborhood,CA,CA,Bakersfield,Bakersfield,Kern County
228065,12676,Manchester Park,Neighborhood,TN,TN,Chattanooga,Chattanooga,Hamilton County
274584,12676,Mooncrest,Neighborhood,AL,AL,Semmes,Mobile,Mobile County
422835,12676,Meadows West,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
276395,12676,Ivanhoe Northeast,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
403437,12676,Mays,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
762000,12676,Lakepointe,Neighborhood,KS,KS,Shawnee,Kansas City,Johnson County
343508,12676,North Lake Mendota,Neighborhood,WI,WI,Madison,Madison,Dane County
417074,12676,Lincoln Park,Neighborhood,FL,FL,Sarasota,North Port-Sarasota-Bradenton,Sarasota County
274951,12685,Pamona,Neighborhood,AL,AL,Semmes,Mobile,Mobile County
276622,12685,Utha Street,Neighborhood,MS,MS,Jackson,Jackson,Hinds County
762920,12685,Farmview-Ramble,Neighborhood,VA,VA,Blacksburg,Blacksburg-Christiansburg-Radford,Montgomery County
208863,12688,Byberry,Neighborhood,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
416655,12688,Burchwood Gardens,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
761011,12688,Wheelock-Veile,Neighborhood,IL,IL,Moline,Davenport-Moline-Rock Island,Rock Island County
763415,12688,Glengariff,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City
270060,12692,South Hill,Neighborhood,MI,MI,Grand Rapids,Grand Rapids-Wyoming,Kent County
130924,12692,Pine Gardens,Neighborhood,GA,GA,Savannah,Savannah,Chatham County
206932,12692,Green Acres,Neighborhood,CO,CO,Lakewood,Denver-Aurora-Lakewood,Jefferson County
417159,12695,Woodlawn Oaks,Neighborhood,FL,FL,Saint Petersburg,Tampa-St. Petersburg-Clearwater,Pinellas County
416325,12695,Wyndsor Estates,Neighborhood,TX,TX,Richardson,Dallas-Fort Worth-Arlington,Dallas County
761315,12695,Lyon Park,Neighborhood,NC,NC,Durham,Durham-Chapel Hill,Durham County
763704,12700,John Marshall,Neighborhood,MN,MN,Rochester,Rochester,Olmsted County
273406,12700,Crown Center,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
256501,12702,Jefferson,Neighborhood,IN,IN,Lafayette,Lafayette-West Lafayette,Tippecanoe County
760973,12702,Oakland Hills,Neighborhood,FL,FL,Oakland Park,Miami-Fort Lauderdale-West Palm Beach,Broward County
738084,12702,Timberland Creek,Neighborhood,KS,KS,Overland Park,Kansas City,Johnson County
110133,12702,Philadelphia,Neighborhood,AR,AR,Jonesboro,Jonesboro,Craighead County
276079,12702,Williams-Woodland Park,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
272191,12707,Mount Olivet,Neighborhood,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County
275417,12707,South Captol,Neighborhood,WA,WA,Olympia,Olympia-Tumwater,Thurston County
417561,12707,The Crossroads,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
250487,12710,Eagledale,Neighborhood,WA,WA,Bainbridge Island,Bremerton-Silverdale,Kitsap County
271840,12710,Columbia Way,Neighborhood,WA,WA,Vancouver,Portland-Vancouver-Hillsboro,Clark County
268017,12710,Baylands,Neighborhood,CA,CA,Fremont,San Francisco-Oakland-Hayward,Alameda County
761965,12714,Parkside Village,Neighborhood,CA,CA,Hawthorne,Los Angeles-Long Beach-Anaheim,Los Angeles County
761529,12714,Glendale Hills,Neighborhood,MI,MI,Flint,Flint,Genesee County
271938,12714,North Hearthwood,Neighborhood,WA,WA,Vancouver,Portland-Vancouver-Hillsboro,Clark County
272829,12714,Autumn Wood,Neighborhood,NE,NE,Lincoln,Lincoln,Lancaster County
737946,12714,Happy Hill,Neighborhood,NC,NC,Winston-Salem,Winston-Salem,Forsyth County
343898,12714,Susan B. Anthony,Neighborhood,NY,NY,Rochester,Rochester,Monroe County
761308,12720,Northeast Hills,Neighborhood,NC,NC,Durham,Durham-Chapel Hill,Durham County
762898,12720,Westminster Triangle,Neighborhood,WA,WA,Shoreline,Seattle-Tacoma-Bellevue,King County
415927,12720,Westbrook,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
763052,12720,Downtown,Neighborhood,NC,NC,Garner,Raleigh,Wake County
422761,12720,Brentmoor,Neighborhood,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
417672,12720,Settler's Meadow,Neighborhood,AZ,AZ,Gilbert,Phoenix-Mesa-Scottsdale,Maricopa County
269842,12720,Keswick,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
46467,12720,McNaughton,Neighborhood,IN,IN,Elkhart,Elkhart-Goshen,Elkhart County
414449,12728,Springhill,Neighborhood,FL,FL,Gainesville,Gainesville,Alachua County
269182,12728,South Division,Neighborhood,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County
762718,12728,Washington-Willow,Neighborhood,AR,AR,Fayetteville,Fayetteville-Springdale-Rogers,Washington County
276310,12728,East Bank-Nicollet Island,Neighborhood,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County
276562,12728,Sherwood-Audubon Area,Neighborhood,MS,MS,Jackson,Jackson,Hinds County
761179,12728,Auburn Heights Manor,Neighborhood,MI,MI,Auburn Hills,Detroit-Warren-Dearborn,Oakland County
418001,12735,Vienna Woods,Neighborhood,OK,OK,Tulsa,Tulsa,Tulsa County
761711,12735,Woodlands Village,Neighborhood,AZ,AZ,Flagstaff,Flagstaff,Coconino County
269864,12737,Milton - Montford,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
416152,12737,Whitworth,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
761275,12737,Wellons Village,Neighborhood,NC,NC,Durham,Durham-Chapel Hill,Durham County
148487,12737,Lexington Manor,Neighborhood,KY,KY,Lexington,Lexington-Fayette,Fayette County
19253,12737,Maywood,Neighborhood,IN,IN,Indianapolis,Indianapolis-Carmel-Anderson,Marion County
188385,12742,Brighton Beach,Neighborhood,NJ,NJ,Long Beach Township,New York-Newark-Jersey City,Ocean County
188261,12742,Beach Haven Crest,Neighborhood,NJ,NJ,Long Beach Township,New York-Newark-Jersey City,Ocean County
276155,12742,Wornall Homestead,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
275478,12742,Southern Barton Heights,Neighborhood,VA,VA,Richmond,Richmond,Richmond City
276671,12746,Woodville,Neighborhood,VA,VA,Richmond,Richmond,Richmond City
760948,12746,Marwyn-Lindley,Neighborhood,MT,MT,Bozeman,Bozeman,Gallatin County
761620,12746,Woodbury Park,Neighborhood,MI,MI,Livonia,Detroit-Warren-Dearborn,Wayne County
422748,12749,El Encanto,Neighborhood,AZ,AZ,Tucson,Tucson,Pima County
273225,12749,Cherokee Park,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
273547,12749,East End,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
275953,12749,West Blue Township,Neighborhood,MO,MO,Kansas City,Kansas City,Jackson County
276589,12749,Starr Pass,Neighborhood,AZ,AZ,Tucson,Tucson,Pima County
208394,12749,Bingham,Neighborhood,MI,MI,Lansing,Lansing-East Lansing,Ingham County
764119,12749,Brady Lane,Neighborhood,IN,IN,Lafayette,Lafayette-West Lafayette,Tippecanoe County
275373,12756,Shorewood,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
762961,12756,Westside-West Point,Neighborhood,IN,IN,Marion,Marion,Grant County
270143,12756,Nicollet Island,Neighborhood,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County
274822,12756,Marlborough Park,Neighborhood,AZ,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County
137565,12756,Broadmoor,Neighborhood,KS,KS,Overland Park,Kansas City,Johnson County
763839,12756,Imperial Pride,Neighborhood,WI,WI,Green Bay,Green Bay,Brown County
275655,12762,Sycamore Hills,Neighborhood,IN,IN,Fort Wayne,Fort Wayne,Allen County
416779,12762,Madison Park,Neighborhood,TN,TN,Nashville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County
762674,12762,Del Rio Ranch,Neighborhood,AZ,AZ,Avondale,Phoenix-Mesa-Scottsdale,Maricopa County
761645,12762,Lejenue Gardens,Neighborhood,FL,FL,Miami Gardens,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County
414461,12762,Northampton,Neighborhood,NC,NC,Winston-Salem,Winston-Salem,Forsyth County
415880,12768,Sawmill Ravines,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
131380,12768,Robert Hitch Village,Neighborhood,GA,GA,Savannah,Savannah,Chatham County
216117,12768,Strip District,Neighborhood,PA,PA,Pittsburgh,Pittsburgh,Allegheny County
416388,12768,Summit View Forest,Neighborhood,OH,OH,Columbus,Columbus,Franklin County
343957,12772,Hudson Bayou,Neighborhood,FL,FL,Sarasota,North Port-Sarasota-Bradenton,Sarasota County
269517,12772,Waveland Woods,Neighborhood,IA,IA,Des Moines,Des Moines-West Des Moines,Polk County
276267,12772,Colonial Heights,Neighborhood,MS,MS,Jackson,Jackson,Hinds County
261095,12772,Lincolnshire,Neighborhood,IN,IN,Evansville,Evansville,Vanderburgh County
763761,12772,North Dearborn Park,Neighborhood,MI,MI,Dearborn,Detroit-Warren-Dearborn,Wayne County
763315,12772,Second Addition,Neighborhood,CA,CA,Pacific Grove,Salinas,Monterey County
762040,12779,Matinez park,Neighborhood,CO,CO,Fort Collins,Fort Collins,Larimer County
128969,12779,Gordonston,Neighborhood,GA,GA,Savannah,Savannah,Chatham County
273339,12779,Concord,Neighborhood,CA,CA,Santa Ana,Los Angeles-Long Beach-Anaheim,Orange County
269967,12779,Cherry Run,Neighborhood,MI,MI,Grand Rapids,Grand Rapids-Wyoming,Kent County
269393,12779,Norwood Manor,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County
241209,12779,Alleghany,Neighborhood,VA,VA,Blacksburg,Blacksburg-Christiansburg-Radford,Montgomery County
762341,12779,Sarita Heights,Neighborhood,FL,FL,Stuart,Port St. Lucie,Martin County
269975,12786,Detroit Golf,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County
762588,12786,Bedford Walk,Neighborhood,MO,MO,Columbia,Columbia,Boone County
112585,12786,Pepperwood,Neighborhood,AZ,AZ,Chandler,Phoenix-Mesa-Scottsdale,Maricopa County
763780,12789,Browns Valley West,Neighborhood,CA,CA,Napa,Napa,Napa County
761114,12789,Towne Ranch,Neighborhood,CA,CA,Claremont,Los Angeles-Long Beach-Anaheim,Los Angeles County
761082,12789,Bonanza Park,Neighborhood,UT,UT,Park City,Summit Park,Summit County
417178,12789,Venetian Isles,Neighborhood,FL,FL,Saint Petersburg,Tampa-St. Petersburg-Clearwater,Pinellas County
270552,12789,Willow Wood,Neighborhood,NM,NM,Albuquerque,Albuquerque,Bernalillo County
761136,12789,Rolling Mill,Neighborhood,MD,MD,Cumberland,Cumberland,Allegany County
763725,12795,Greencroft Park,Neighborhood,MI,MI,Lansing,Lansing-East Lansing,Ingham County
762180,12795,Hazel Grove-Westling Farm,Neighborhood,OR,OR,Oregon City,Portland-Vancouver-Hillsboro,Clackamas County
